ensembl_ID,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene,treatment,baseMean_ref,log2FoldChange_ref,lfcSE_ref,pvalue_ref,padj_ref,gene_ref,treatment_ref,significance
ENSMUSG00000030498,107.16908469368708,0.5164271864670055,0.16373302651344,3.226195559422432e-5,3.732830261243497e-4,Gas2,virus,107.16908469368708,0.388840342935589,0.1896079243939037,7.231978152332598e-4,0.009822470943026334,Gas2,recombinant,both
ENSMUSG00000034833,314.167416179638,-0.4793508105612168,0.15296711989312148,3.234490095568204e-5,3.738500357049714e-4,Tespa1,virus,314.167416179638,-0.059953775704639424,0.09209230294367757,0.27280049486741115,0.6109998883620443,Tespa1,recombinant,virus specific
ENSMUSG00000062866,55.11593573513326,0.6965649398032738,0.21675840146894784,3.255520309960502e-5,3.758863334823368e-4,Phactr2,virus,55.11593573513326,0.4603013856788455,0.25602567091990946,9.877943242099895e-4,0.012668174537109084,Phactr2,recombinant,both
ENSMUSG00000090394,282.65187592774015,-0.4077506093968059,0.13073051462801571,3.29853447509281e-5,3.8045400254604504e-4,4930523C07Rik,virus,282.65187592774015,-0.2026156324003265,0.12192251445143687,0.005500064822605707,0.048466571216801486,4930523C07Rik,recombinant,both
ENSMUSG00000031488,83.49261614494313,-0.6406210284227913,0.19999501539120665,3.3204932124823734e-5,3.8258611648005593e-4,Rab11fip1,virus,83.49261614494313,-0.06800900192476582,0.1143728509630411,0.23845075804349022,0.5720221993616968,Rab11fip1,recombinant,virus specific
ENSMUSG00000021391,141.91819563007277,-0.5237148531100652,0.16629404159769318,3.324729031613217e-5,3.8267387965746697e-4,Cenpp,virus,141.91819563007277,-0.3408376198820297,0.1705944074244132,9.745998663390538e-4,0.012526508200378855,Cenpp,recombinant,both
ENSMUSG00000027002,28.050754642361337,1.015032328806521,0.3365110180263134,3.381405553143578e-5,3.887910455937005e-4,Nckap1,virus,28.050754642361337,0.11247900147684502,0.19357797201881372,0.10925748004578885,0.3803638251278016,Nckap1,recombinant,virus specific
ENSMUSG00000032845,6.192427142268196,2.397971807194884,0.846204981702813,3.4176263973369604e-5,3.92545930830726e-4,Alpk2,virus,6.192427142268196,0.19105477113279778,0.46260599970178135,0.04191678612775763,0.2105396257169404,Alpk2,recombinant,virus specific
ENSMUSG00000005483,325.3104490064166,0.3390002437810202,0.10652556616459898,3.459104885787532e-5,3.96896253301559e-4,Dnajb1,virus,325.3104490064166,0.045083237615825215,0.07425664911823482,0.3794063997526838,0.7106269371333304,Dnajb1,recombinant,virus specific
ENSMUSG00000034610,221.26919208927526,-0.40955190549476483,0.13196308243945082,3.4834873249038475e-5,3.992779696546918e-4,Tut4,virus,221.26919208927526,-0.25800957697445387,0.13428639728955472,0.0017288412891026783,0.01965241155775645,Tut4,recombinant,both
ENSMUSG00000049686,577.0134181951294,-0.28173461999814664,0.08417524089280784,3.5879048693062853e-5,4.108188371664109e-4,Orai1,virus,577.0134181951294,-0.12748680488754915,0.07799902356120761,0.02008112019306159,0.1264685757155937,Orai1,recombinant,virus specific
ENSMUSG00000020806,38.983684003972634,0.8711428767697302,0.28171297495151854,3.616106622597319e-5,4.136180108817183e-4,Rhbdf2,virus,38.983684003972634,0.31006003836146473,0.28877743431047653,0.008588466762796421,0.06762113037326846,Rhbdf2,recombinant,both
ENSMUSG00000028822,685.5096223183939,0.2634801186948324,0.0770962642263676,3.70522424116107e-5,4.229331089781263e-4,Tmem50a,virus,685.5096223183939,0.11862930533212557,0.07024879509352253,0.02218456778946367,0.13558201268006914,Tmem50a,recombinant,virus specific
ENSMUSG00000112120,4.226819892334683,2.763996018697638,1.0183112036861168,3.705132422786271e-5,4.229331089781263e-4,Gm32255,virus,4.226819892334683,0.7500915607992117,1.1917968605965827,0.001852146885916714,0.020628309351236204,Gm32255,recombinant,both
ENSMUSG00000044783,435.7250257184518,-0.31598883157208,0.09814706904767431,3.711759438077142e-5,4.2324047836873413e-4,Hjurp,virus,435.7250257184518,-0.3034695515696785,0.11102511353152539,1.2211592017766787e-4,0.002226998113836112,Hjurp,recombinant,both
ENSMUSG00000026514,36.79254621551318,-0.8686348509825548,0.2824109781228253,3.798425945114497e-5,4.3243117294626597e-4,Cnih3,virus,36.79254621551318,-0.004247308494223828,0.11712593702388333,0.9345172092884689,0.9816897124007308,Cnih3,recombinant,virus specific
ENSMUSG00000057133,79.13205677935039,-0.6235456221612684,0.19769157847306604,3.800212214362101e-5,4.3243117294626597e-4,Chd6,virus,79.13205677935039,-0.2165908529358085,0.18346205234252197,0.014253004320265774,0.09866126687335368,Chd6,recombinant,both
ENSMUSG00000029405,995.7857915700124,0.20805604412812084,0.05653359170076967,3.857113435033865e-5,4.3845309068006214e-4,G3bp2,virus,995.7857915700124,0.09737936627692041,0.05408309397528011,0.029001554463151537,0.16365375123545808,G3bp2,recombinant,virus specific
ENSMUSG00000024084,10.148738841059048,-2.544265441340377,0.927672645273178,3.877646149031149e-5,4.4033270444925884e-4,Qpct,virus,10.148738841059048,-1.4313085433327384,0.9666743526536608,3.501337719231767e-4,0.005371481194615308,Qpct,recombinant,both
ENSMUSG00000020592,20.0027144397381,1.3031897998619077,0.4568170757513126,3.908956898095059e-5,4.434311043513602e-4,Sdc1,virus,20.0027144397381,0.04319592645935451,0.15168597882219742,0.4331810043004935,0.7523634125465052,Sdc1,recombinant,virus specific
ENSMUSG00000037071,116.6041027863771,1.1065196224641316,0.38016266405377863,3.928148261905874e-5,4.451497233013704e-4,Scd1,virus,116.6041027863771,0.6958107838768194,0.43187775079406115,7.32586438782196e-4,0.009937733526090996,Scd1,recombinant,both
ENSMUSG00000062006,6297.957644178717,-0.2370271727163256,0.0671556991882871,3.9423212086219563e-5,4.4629669180853905e-4,Rpl34,virus,6297.957644178717,-0.0064099858422291996,0.055019734407462426,0.8866395314530328,0.9668240493641794,Rpl34,recombinant,virus specific
ENSMUSG00000022996,8.39531052702422,-3.035198963737899,1.16757310869672,3.9800739344022296e-5,4.5010795058973875e-4,Wnt10b,virus,8.39531052702422,-1.5494101658544213,0.9459757860596437,2.4068098575419749e-4,0.003921747127340954,Wnt10b,recombinant,both
ENSMUSG00000028333,2871.420935758269,-0.25804579342681494,0.07540324850822329,4.002299232937321e-5,4.521571902646625e-4,Anp32b,virus,2871.420935758269,-0.017492678941059887,0.05921999675018508,0.7083377906398471,0.9024962899053266,Anp32b,recombinant,virus specific
ENSMUSG00000074151,114.55484998716396,-0.6782485771682312,0.21633526032608705,4.0941270165253064e-5,4.6205747015395747e-4,Nlrc5,virus,114.55484998716396,-0.38223094465348867,0.23535268190540246,0.001980296695218138,0.021704445868485363,Nlrc5,recombinant,both
ENSMUSG00000074071,107.2694883642748,-0.6252475878528945,0.1999221145153965,4.122413212288448e-5,4.647736083250487e-4,Fam169b,virus,107.2694883642748,-0.2881941317793984,0.200963386223051,0.004916283859940036,0.04451175631565101,Fam169b,recombinant,both
ENSMUSG00000060131,48.852616741226434,-0.8892767745811014,0.29366225129737983,4.143042726336642e-5,0.00046662183671368213,Atp8b4,virus,48.852616741226434,-0.03236130367282414,0.12211303875509016,0.546027206816253,0.8277089376350467,Atp8b4,recombinant,virus specific
ENSMUSG00000018906,29.90776343992646,1.0927936467389188,0.3780959656219702,4.220418042829595e-5,4.748509166677017e-4,P4ha2,virus,29.90776343992646,1.6658468782026572,0.3947731527019248,5.070585196087704e-7,1.729179440709166e-5,P4ha2,recombinant,both
ENSMUSG00000029408,20.266727136016474,1.2138550267480004,0.4281733485504104,4.3211478961148815e-5,4.85688204854137e-4,Abcb9,virus,20.266727136016474,0.13593052200135633,0.22679283734304556,0.07639768158607402,0.307236386517198,Abcb9,recombinant,virus specific
ENSMUSG00000021036,193.11873926875688,0.39866441802033015,0.13097012631551658,4.401700550218542e-5,4.942378344613378e-4,Sptlc2,virus,193.11873926875688,0.24249926769806457,0.13680950371703818,0.0028799195399401723,0.029210233639448434,Sptlc2,recombinant,both
ENSMUSG00000036712,239.06145549878863,0.35505685883764104,0.11499504345534015,4.4141848108441165e-5,4.951348848416288e-4,Cyld,virus,239.06145549878863,0.11824421175428872,0.09435531924527552,0.04563092214328669,0.2217135453940463,Cyld,recombinant,virus specific
ENSMUSG00000046079,118.59913354482737,0.49361914578633204,0.16198106668368195,4.444032897465243e-5,4.979758124677482e-4,Lrrc8d,virus,118.59913354482737,-0.006503818154224361,0.08846247267599917,0.8996413393564725,0.9701406995893421,Lrrc8d,recombinant,virus specific
ENSMUSG00000039089,85.9993434414638,-0.6147580407483607,0.1986410083942254,4.5097263118641796e-5,5.048235297274791e-4,L3mbtl3,virus,85.9993434414638,-0.18473150034737004,0.17629213353911888,0.024824031560429602,0.146066617328062,L3mbtl3,recombinant,virus specific
ENSMUSG00000021707,742.7183419146767,-0.23763020914175162,0.06813026672355589,4.5559485455118353e-5,5.094799312569834e-4,Dhfr,virus,742.7183419146767,-0.18568301703501813,0.07188678193382239,5.535414943523315e-4,0.007908248456927279,Dhfr,recombinant,both
ENSMUSG00000009575,538.8736840373762,-0.2635892613956531,0.07845957655040198,4.5854890439367184e-5,5.122633044519569e-4,Cbx5,virus,538.8736840373762,-0.24322860831055695,0.09135279783145743,1.9160446710992526e-4,0.0032469587772551178,Cbx5,recombinant,both
ENSMUSG00000032666,107.15197037595819,0.6003771577058375,0.19470404363994084,4.60708268005748e-5,5.141541613053003e-4,1700025G04Rik,virus,107.15197037595819,0.2989044463333246,0.19897516579865204,0.003961768268881062,0.037684695580073306,1700025G04Rik,recombinant,both
ENSMUSG00000057058,475.77051108507766,-0.3445872241125229,0.11143204358537934,4.6344326845189465e-5,5.166829556677752e-4,Skap1,virus,475.77051108507766,-0.24604203343184655,0.1157761005170012,0.0010384384456170403,0.013147585607438735,Skap1,recombinant,both
ENSMUSG00000031016,121.41576082466982,-0.4959951181528928,0.16347082383301456,4.66234097616625e-5,5.187443015401135e-4,Wee1,virus,121.41576082466982,-0.3146833344197719,0.1767796969127725,0.0018840441684822961,0.020941217473090305,Wee1,recombinant,both
ENSMUSG00000022148,226.84488732391094,-0.5329894848662592,0.17466623163478176,4.660245860324091e-5,5.187443015401135e-4,Fyb1,virus,226.84488732391094,-0.11613242056724019,0.12035825575438705,0.07042342879066935,0.29043673941302084,Fyb1,recombinant,virus specific
ENSMUSG00000033565,5.4718067413086136,2.137357577573648,0.7863631900222569,4.743594798589206e-5,5.272522371993956e-4,Rbfox2,virus,5.4718067413086136,0.28873622725394144,0.532981317530223,0.019105920654263694,0.12200099478650121,Rbfox2,recombinant,virus specific
ENSMUSG00000035933,182.36595933245744,-0.41979753782234097,0.13927250514508596,4.763741438201513e-5,5.289577816712668e-4,Cog5,virus,182.36595933245744,-0.22961031065206358,0.14006008722558602,0.004502220598159471,0.04167728967603413,Cog5,recombinant,both
ENSMUSG00000026786,266.8336421453893,-0.38288744698979515,0.1262462335882631,4.770421133612318e-5,5.291660502189294e-4,Apbb1ip,virus,266.8336421453893,-0.13233224185772632,0.10105834237105708,0.0320425424884926,0.17559632114962487,Apbb1ip,recombinant,virus specific
ENSMUSG00000008398,410.65809977719493,0.2872424347106446,0.08848309763553716,4.8010564395748395e-5,5.320285380474533e-4,Elk3,virus,410.65809977719493,0.33459418156356724,0.09983129612585773,1.5252232119823377e-5,3.69238102856823e-4,Elk3,recombinant,both
ENSMUSG00000032515,161.4885485674042,0.6103371751354868,0.1987019376104599,4.817376124701148e-5,5.333004825485743e-4,Csrnp1,virus,161.4885485674042,0.5595479798425014,0.2093346719710824,9.63130650339332e-5,0.0018073056411393087,Csrnp1,recombinant,both
ENSMUSG00000053541,26.838502529827945,-1.1507797733347422,0.40924650130764595,4.853249760767374e-5,5.361940432783613e-4,Gvin-ps6,virus,26.838502529827945,-0.14286522711117083,0.2235717313975453,0.06785245512319207,0.2834281564382787,Gvin-ps6,recombinant,virus specific
ENSMUSG00000069265,28.529592145023265,-1.04924519468936,0.36682118830811467,4.849432430934548e-5,5.361940432783613e-4,H3c1,virus,28.529592145023265,-1.1195454212922022,0.36805462724093474,1.6983983455745944e-5,4.0318659001086545e-4,H3c1,recombinant,both
ENSMUSG00000038594,33.787380013316,-0.9829601741983444,0.3390919770402335,4.881890951963218e-5,5.388179242071628e-4,Cep85l,virus,33.787380013316,-0.5064216855748072,0.35790528740417027,0.0018276628968919132,0.020395344902087827,Cep85l,recombinant,both
ENSMUSG00000029714,149.0241085064601,-0.4862800853907073,0.16129297029544745,4.909352648314927e-5,5.413065007126018e-4,Gigyf1,virus,149.0241085064601,-0.12744804655624412,0.12422551002965211,0.05390073964768414,0.2460491700038296,Gigyf1,recombinant,virus specific
ENSMUSG00000022178,12.08259109479852,1.8503106491946026,0.6782867698780386,4.946723765429889e-5,5.448816227621023e-4,Ajuba,virus,12.08259109479852,1.2437385703822268,0.9735503033684594,6.029616228197935e-4,0.008471456983877584,Ajuba,recombinant,both
ENSMUSG00000051735,332.61120923612253,0.290499855262292,0.09010967938144908,4.9801769774017504e-5,5.480184755852176e-4,Rinl,virus,332.61120923612253,0.4528843581111949,0.09870916201312402,2.1992712113250652e-7,8.23978652814476e-6,Rinl,recombinant,both
ENSMUSG00000060126,21218.053281857774,-0.15869211101497854,0.04154629552064815,5.08395154445073e-5,5.588795036140198e-4,Tpt1,virus,21218.053281857774,-0.1162155914973632,0.04071409572123081,0.001389240109580349,0.0165253561630967,Tpt1,recombinant,both
ENSMUSG00000074794,53.43508074603995,-0.791330908145717,0.26257337728783076,5.135152801116204e-5,5.639452453070288e-4,Arrdc3,virus,53.43508074603995,-0.16250696056921182,0.19640854877250008,0.044206021643409615,0.21758326555334176,Arrdc3,recombinant,virus specific
ENSMUSG00000010067,170.8262243610431,0.40151979942838045,0.13391588037014301,5.161282969346361e-5,5.662503178022925e-4,Rassf1,virus,170.8262243610431,0.5253520715420784,0.12962615916080023,1.6584744412568162e-6,4.977682825734014e-5,Rassf1,recombinant,both
ENSMUSG00000024098,179.3126428195543,0.4441261797004511,0.14873263007058637,5.233558121545574e-5,5.736083851624327e-4,Twsg1,virus,179.3126428195543,0.622873129281806,0.14313699300835192,3.576435785988287e-7,1.291620989595442e-5,Twsg1,recombinant,both
ENSMUSG00000025949,64.75638733042149,0.6216924633989591,0.20415316170399564,5.249444472974656e-5,5.747776428411117e-4,Pikfyve,virus,64.75638733042149,0.045759305110414726,0.10989176763741608,0.4032583651483801,0.7295318358485947,Pikfyve,recombinant,virus specific
ENSMUSG00000037692,63.87227878976874,-0.6516016130502296,0.213806031667989,5.263305267318811e-5,5.757230140964915e-4,Ahdc1,virus,63.87227878976874,-0.3907530718938002,0.2600823510275678,0.0024592418502453932,0.025872539618388736,Ahdc1,recombinant,both
ENSMUSG00000026547,2495.020525423353,0.21825725493978024,0.061565535615232723,5.319416119558273e-5,5.812834182235554e-4,Tagln2,virus,2495.020525423353,0.17470214865761644,0.06468504458831024,4.924739705716446e-4,0.007142010502669404,Tagln2,recombinant,both
ENSMUSG00000015839,162.31001401236114,0.41396941326169534,0.13893237966122216,5.4168967765245024e-5,5.910960594259444e-4,Nfe2l2,virus,162.31001401236114,0.03689838409601779,0.08412001309604103,0.4812002766879818,0.7879372399078244,Nfe2l2,recombinant,virus specific
ENSMUSG00000000326,462.23815207274055,0.28757437866312496,0.08953829007977006,5.419945710578337e-5,5.910960594259444e-4,Comt,virus,462.23815207274055,0.15858784122217362,0.08782188359058439,0.007467174363139454,0.060871387895337206,Comt,recombinant,both
ENSMUSG00000110058,10.176688099979783,-1.9963407836741989,0.7470705635015031,5.4310388983005156e-5,5.917200144884291e-4,Gm5907,virus,10.176688099979783,-0.5464718266377175,0.623432759120204,0.004274219220243819,0.03998811291745747,Gm5907,recombinant,both
ENSMUSG00000019806,93.7146896889793,0.6029982735879308,0.19906676986004332,5.438814704919277e-5,5.919816598289114e-4,Aig1,virus,93.7146896889793,0.5246960168423056,0.21678310741939086,1.961174467542795e-4,0.0032930391402414467,Aig1,recombinant,both
ENSMUSG00000071866,8320.070580426294,-0.14902397871015827,0.03886804877013059,5.4629562570740726e-5,5.940223412800682e-4,Ppia,virus,8320.070580426294,-0.11148396263377539,0.03830118373859249,0.0012961810290427107,0.01556972086685437,Ppia,recombinant,both
ENSMUSG00000026991,186.01514903186322,-0.49225550296491277,0.16506758089755066,5.51978828767032e-5,5.996101379555087e-4,Pkp4,virus,186.01514903186322,-0.42224570953319346,0.17923103099323406,3.0795806486879815e-4,0.004825260433186076,Pkp4,recombinant,both
ENSMUSG00000014959,485.78233150343794,0.25505827735914666,0.07618692685246183,5.548974530763251e-5,6.021867434123863e-4,Gorasp2,virus,485.78233150343794,0.21576468174885002,0.08667371558035673,4.494724399376936e-4,0.00661890230737125,Gorasp2,recombinant,both
ENSMUSG00000074466,27.593583742303124,-0.9652968103733194,0.3376723345866378,5.5854375535281926e-5,6.04951766490787e-4,Gm15417,virus,27.593583742303124,-0.027272263029738075,0.13032868756928984,0.6073249072434813,0.8573524055430102,Gm15417,recombinant,virus specific
ENSMUSG00000055239,424.74161951606044,0.26765997918974244,0.08142898547029484,5.585291999506004e-5,6.04951766490787e-4,Kcmf1,virus,424.74161951606044,0.13252523773589933,0.07697599353887619,0.015248648391662796,0.1041313465803879,Kcmf1,recombinant,virus specific
ENSMUSG00000075284,673.7062613710715,-0.2499686166321203,0.07419286700543826,5.619982865725716e-5,6.080953955399682e-4,Wipf1,virus,673.7062613710715,-0.13084830982798448,0.07019790092013214,0.011920646393936885,0.08677566318748621,Wipf1,recombinant,both
ENSMUSG00000045362,28.745158426104116,0.9251622564169572,0.32089012933888666,5.645145460172024e-5,6.096203651352436e-4,Tnfrsf26,virus,28.745158426104116,0.4666056866585205,0.3420725236053982,0.002335720201359818,0.024871573025912825,Tnfrsf26,recombinant,both
ENSMUSG00000021646,77.92153337954373,-0.6120011588306059,0.2027189584243259,5.6402869117115224e-5,6.096203651352436e-4,Mccc2,virus,77.92153337954373,-0.0965145836542041,0.12973595429812726,0.1254848811896963,0.4111290798050282,Mccc2,recombinant,virus specific
ENSMUSG00000026548,9.345303314577826,-2.8652964845227067,1.1676142350936454,5.656668586857396e-5,6.102664494048404e-4,Slamf9,virus,9.345303314577826,-1.6514202798263296,1.078985184693139,2.443102767388462e-4,0.003969141147903232,Slamf9,recombinant,both
ENSMUSG00000044827,40.14465854963819,-0.9209392842258067,0.3197338264828968,5.730580297181299e-5,6.176354400533465e-4,Tlr1,virus,40.14465854963819,-0.04769417883626024,0.13627249436421784,0.39308751840518286,0.7213132091255634,Tlr1,recombinant,virus specific
ENSMUSG00000020525,187.8032437734861,-0.395937358617077,0.1333504420826682,5.794767558703612e-5,6.239429585446753e-4,Ppm1d,virus,187.8032437734861,-0.05959711204897696,0.08501134088260093,0.2671292434235824,0.6054369077509945,Ppm1d,recombinant,virus specific
ENSMUSG00000068335,87.25381730373407,0.565190641922482,0.18866317666155646,5.803948389385537e-5,6.243212061433759e-4,Dok1,virus,87.25381730373407,0.1313718224569179,0.14056787019989023,0.0576926365448389,0.2579303406062159,Dok1,recombinant,virus specific
ENSMUSG00000057841,25299.961529570413,-0.1781994882960195,0.048056949817337186,5.8719008658159636e-5,6.310145174337838e-4,Rpl32,virus,25299.961529570413,-0.1395969909551896,0.04778189219454186,6.322165546816887e-4,0.008796947639065517,Rpl32,recombinant,both
ENSMUSG00000042524,210.74792878388925,-0.39996962722928053,0.1350822556202319,5.916369684165999e-5,6.351736069306869e-4,Sun2,virus,210.74792878388925,-0.026061699486079733,0.08168281829370369,0.6143474187998013,0.8611191254361167,Sun2,recombinant,virus specific
ENSMUSG00000044867,82.93996007173465,0.6721611949486516,0.22385262756180263,5.964027569763073e-5,6.396666375943549e-4,Gimap1os,virus,82.93996007173465,0.579350788521503,0.24928226153402608,2.0979119636013808e-4,0.003494322959482161,Gimap1os,recombinant,both
ENSMUSG00000068523,365.73003822672314,0.2966427455394808,0.09413039331853153,5.972114068724683e-5,6.399108605739532e-4,Gng5,virus,365.73003822672314,0.006399062826535377,0.06772621132272513,0.8968629367186212,0.9699780002394026,Gng5,recombinant,virus specific
ENSMUSG00000042474,6.628710227598575,-2.3067704930697643,0.8963230747367623,5.98056986273965e-5,6.401941403117322e-4,Fcmr,virus,6.628710227598575,-1.0913279639200233,1.2026791473219118,0.0010408604885599419,0.01316312087426838,Fcmr,recombinant,both
ENSMUSG00000061315,7244.2373546884855,-0.1706639782713087,0.04575147338715622,6.071582811161248e-5,6.493056763586519e-4,Naca,virus,7244.2373546884855,-0.09669382524876233,0.04391209933194356,0.012270665306435901,0.08839854699175373,Naca,recombinant,both
ENSMUSG00000026417,8.219648108580445,-2.429323467633194,0.9583854089019523,6.10801704055333e-5,6.525684549145968e-4,Pigr,virus,8.219648108580445,-0.259654545545946,0.4682183335562944,0.023118962749584474,0.13969027684403346,Pigr,recombinant,virus specific
ENSMUSG00000029388,632.6628200473984,0.27050698042420146,0.08325555115219718,6.118281544633136e-5,6.530316978113758e-4,Eif2b1,virus,632.6628200473984,0.20412771747633937,0.0903952997466798,0.0010684416780098785,0.013434800323377639,Eif2b1,recombinant,both
ENSMUSG00000019961,1537.3136302341577,-0.17643991057463712,0.04763480591045058,6.138706078665564e-5,6.545774197144356e-4,Tmpo,virus,1537.3136302341577,-0.1233841789816526,0.048128051054597644,0.002711473853064367,0.02773155477391272,Tmpo,recombinant,both
ENSMUSG00000022521,458.9044160061374,-0.2824126400013176,0.08834002551410197,6.157020884186354e-5,6.558954065697553e-4,Crebbp,virus,458.9044160061374,-0.08938657008915474,0.07327506225165553,0.08741125631541155,0.33408570031723045,Crebbp,recombinant,virus specific
ENSMUSG00000062210,859.30289906456,-0.2592159491174037,0.07864958604414118,6.233154301780232e-5,6.633641993633745e-4,Tnfaip8,virus,859.30289906456,0.031033385404525535,0.06147585719454497,0.5148909881372183,0.8103335096915931,Tnfaip8,recombinant,virus specific
ENSMUSG00000031328,489.93332065530103,0.3055912737549184,0.09830526175627874,6.25054089882534e-5,6.645724710478873e-4,Flna,virus,489.93332065530103,0.28504541483400403,0.10952426814258924,1.9303507083607364e-4,0.0032561735149454073,Flna,recombinant,both
ENSMUSG00000074211,269.01252460958,-0.35138331653224,0.11724234347896906,6.271295056547683e-5,6.661361142514245e-4,Sdhaf1,virus,269.01252460958,-0.3705804055010425,0.12240078270800232,4.9323466668359814e-5,0.0010117280919031348,Sdhaf1,recombinant,both
ENSMUSG00000013160,230.53729070305934,0.34801625667279773,0.11597734059872444,6.320733951053238e-5,6.700951344644024e-4,Atp6v0d1,virus,230.53729070305934,0.03489076214223201,0.07802180851978957,0.49897765101457936,0.8008507687491755,Atp6v0d1,recombinant,virus specific
ENSMUSG00000021771,1655.7006264172662,0.20281131491156618,0.05670702330234902,6.319800611835126e-5,6.700951344644024e-4,Vdac2,virus,1655.7006264172662,0.0556786294034363,0.05173847682196335,0.19925688245542988,0.5242031045956262,Vdac2,recombinant,virus specific
ENSMUSG00000028128,25.746497190561268,1.0461607527989338,0.37941727631749544,6.350592015641102e-5,6.726131831950648e-4,F3,virus,25.746497190561268,1.9985759702236479,0.35774341486545297,1.212823047136625e-9,7.221213980654014e-8,F3,recombinant,both
ENSMUSG00000020649,2492.5874185148077,0.19341219763601966,0.053443474091504115,6.379006981085574e-5,6.749736973742325e-4,Rrm2,virus,2492.5874185148077,0.03174265270459894,0.048601080557640695,0.4458163028799199,0.7618160993208684,Rrm2,recombinant,virus specific
ENSMUSG00000031838,381.11818843710944,0.2786070178602241,0.08701945558450844,6.402009083376454e-5,6.767574861170023e-4,Ifi30,virus,381.11818843710944,0.09879385984867932,0.07812706140360459,0.06729891169236249,0.2817550407796932,Ifi30,recombinant,virus specific
ENSMUSG00000003355,15.314668583250137,1.2319629643293466,0.46022580836215826,6.416871964142108e-5,6.776782807768487e-4,Fkbp11,virus,15.314668583250137,0.20360945516617204,0.3192013278038283,0.034224809880822014,0.18353762455562536,Fkbp11,recombinant,virus specific
ENSMUSG00000055717,184.43678032365594,-0.41254810232482936,0.14071133350262163,6.42481906034126e-5,6.778676431959672e-4,Slain1,virus,184.43678032365594,-0.06405456064468874,0.08641143852936312,0.23709510841371773,0.5702189124840831,Slain1,recombinant,virus specific
ENSMUSG00000031683,1010.8514768194767,-0.21511358725021795,0.061325196245555644,6.491004271216098e-5,6.841953305975629e-4,Lsm6,virus,1010.8514768194767,-0.23955257654239873,0.07090980930992265,1.4191748826095505e-5,3.46612224655082e-4,Lsm6,recombinant,both
ENSMUSG00000016087,204.0706018788646,0.3930016337661214,0.13381736773096545,6.546760720392542e-5,6.891383296644582e-4,Fli1,virus,204.0706018788646,0.06188570364834582,0.08415093432301589,0.24914619704883678,0.5864201554715999,Fli1,recombinant,virus specific
ENSMUSG00000046727,7.159810790471671,2.1247519236877777,0.8289385266279491,6.550411540251364e-5,6.891383296644582e-4,Cystm1,virus,7.159810790471671,0.6912244705356874,0.7174833025032209,0.002551394246409457,0.026512837381320913,Cystm1,recombinant,both
ENSMUSG00000020275,430.09762956116936,-0.4308684421153831,0.14774526099421997,6.680115828080264e-5,7.021133191441231e-4,Rel,virus,430.09762956116936,-0.3929973961968349,0.15214137389702395,1.8069367776736336e-4,0.0030905913984588624,Rel,recombinant,both
ENSMUSG00000003847,192.15087538500507,-0.40519955487659814,0.13867828808304866,6.72918341465894e-5,7.065963328166656e-4,Nfat5,virus,192.15087538500507,-0.05065475910940047,0.08775597668826962,0.3439722528398922,0.6786412976950408,Nfat5,recombinant,virus specific
ENSMUSG00000003429,6433.3432471584665,-0.1838723639636745,0.050406051346465745,6.74374081269972e-5,7.067774029675301e-4,Rps11,virus,6433.3432471584665,-0.19772710671271143,0.054791943864732136,1.1398918502308128e-5,2.886415800067219e-4,Rps11,recombinant,both
ENSMUSG00000040952,10453.156242998264,-0.19393170272743512,0.05384091767234332,6.743308647341273e-5,7.067774029675301e-4,Rps19,virus,10453.156242998264,-0.1213780542391799,0.05171348428337204,0.005012969223760551,0.04518646153823442,Rps19,recombinant,both
ENSMUSG00000045216,80.84152087593392,0.571718479459424,0.19459525220108553,6.968625106300401e-5,7.296521439724232e-4,Hs6st1,virus,80.84152087593392,0.09767961720217573,0.13117176177330833,0.12288082044421067,0.40651055321590185,Hs6st1,recombinant,virus specific
ENSMUSG00000005802,91.56849146993994,0.5436390977479947,0.18568857789261747,6.998161521647209e-5,7.320488999139983e-4,Slc30a4,virus,91.56849146993994,0.41406482507921194,0.1949311843975927,5.569407349022289e-4,0.007944711537758756,Slc30a4,recombinant,both
ENSMUSG00000002699,2617.9400272927455,0.19265473815875314,0.05362952425390021,7.153455299641401e-5,7.475835875289377e-4,Lcp2,virus,2617.9400272927455,0.32298529760095945,0.06030931657737694,1.7849445882818055e-9,1.0187131937784502e-7,Lcp2,recombinant,both
ENSMUSG00000042694,98.60642394518976,-0.5214461589168151,0.17932596511754292,7.273567648915612e-5,7.594156175621371e-4,Stn1,virus,98.60642394518976,-0.14565363719862126,0.14162776432920854,0.04103795875758896,0.20744980069520075,Stn1,recombinant,virus specific
ENSMUSG00000020034,35.827756404411076,0.8248287019770879,0.28925951023754504,7.378601209084523e-5,7.696523893756252e-4,Tcp11l2,virus,35.827756404411076,0.45336526678728833,0.31090287270202915,0.0020477484768533136,0.02236135000648456,Tcp11l2,recombinant,both
ENSMUSG00000029649,1972.2634358993168,0.1989406193112481,0.05607254236825345,7.5507643704326435e-05,7.865978652803754e-4,Pomp,virus,1972.2634358993168,0.13977441402330654,0.05613619059048875,0.0021835103394008825,0.023510622080645867,Pomp,recombinant,both
ENSMUSG00000075122,13.894713135417655,1.486200784677455,0.5785855139827383,7.555338551671695e-5,7.865978652803754e-4,Cd80,virus,13.894713135417655,0.7873611842828168,0.622758762558958,0.0012207472137246854,0.014858044816770619,Cd80,recombinant,both
